name	ha_id	collection_date	date_flags	region	country	division	location_1	location_2	subtype	clade_nextclade	short-clade	subclade	coverage	host	submitting_lab	accession_id	old_date	ha_segment_id	clade_gisaid	date	year
epi2732555/africa/south_africa/2023-06-09	EPI2732555	2023-06-09	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230441	2023-06-09	EPI2732555|3004157308_N8KIVERG_v1_4	3C.2a1b.2a.2a.3a.1	2023-06-09	2023
epi2732547/africa/south_africa/2023-07-06	EPI2732547	2023-07-06	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230440	2023-07-06	EPI2732547|3004157325_N8KIVETT_v1_4	3C.2a1b.2a.2a.3a.1	2023-07-06	2023
epi2732539/africa/south_africa/2023-04-28	EPI2732539	2023-04-28	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230439	2023-04-28	EPI2732539|3004157284_N8KIVEO4_v1_4	3C.2a1b.2a.2a.3a.1	2023-04-28	2023
epi2732531/africa/south_africa/2023-05-25	EPI2732531	2023-05-25	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230438	2023-05-25	EPI2732531|3004157300_N8KIVEQC_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-25	2023
epi2732523/africa/south_africa/2023-03-16	EPI2732523	2023-03-16	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230437	2023-03-16	EPI2732523|3004157281_N8KIVENP_v1_4	3C.2a1b.2a.2a.3a.1	2023-03-16	2023
epi2732515/africa/south_africa/2023-07-07	EPI2732515	2023-07-07	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230436	2023-07-07	EPI2732515|3004157326_N8KIVETY_v1_4	3C.2a1b.2a.2a.3a.1	2023-07-07	2023
epi2732507/africa/south_africa/2023-05-08	EPI2732507	2023-05-08	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230435	2023-05-08	EPI2732507|3004157287_N8KIVEOJ_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-08	2023
epi2732499/africa/south_africa/2023-06-09	EPI2732499	2023-06-09	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230434	2023-06-09	EPI2732499|3004157309_N8KIVERL_v1_4	3C.2a1b.2a.2a.3a.1	2023-06-09	2023
epi2732491/africa/south_africa/2023-06-23	EPI2732491	2023-06-23	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230433	2023-06-23	EPI2732491|3004157313_N8KIVES5_v1_4	3C.2a1b.2a.2a.3a.1	2023-06-23	2023
epi2732483/africa/south_africa/2023-04-26	EPI2732483	2023-04-26	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230432	2023-04-26	EPI2732483|3004157285_N8KIVEO9_v1_4	3C.2a1b.2a.2a.3a.1	2023-04-26	2023
epi2732475/africa/south_africa/2023-05-19	EPI2732475	2023-05-19	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230431	2023-05-19	EPI2732475|3004157299_N8KIVEQ7_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-19	2023
epi2732467/africa/south_africa/2023-05-05	EPI2732467	2023-05-05	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230430	2023-05-05	EPI2732467|3004157293_N8KIVEPD_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-05	2023
epi2732459/africa/south_africa/2023-05-23	EPI2732459	2023-05-23	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230429	2023-05-23	EPI2732459|3004157301_N8KIVEQH_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-23	2023
epi2732451/africa/south_africa/2023-06-27	EPI2732451	2023-06-27	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230428	2023-06-27	EPI2732451|3004157316_N8KIVESK_v1_4	3C.2a1b.2a.2a.3a.1	2023-06-27	2023
epi2732443/africa/south_africa/2023-05-04	EPI2732443	2023-05-04	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230427	2023-05-04	EPI2732443|3004157288_N8KIVEOO_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-04	2023
epi2732435/africa/south_africa/2023-05-29	EPI2732435	2023-05-29	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230426	2023-05-29	EPI2732435|3004157303_N8KIVEQR_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2732427/africa/south_africa/2023-06-30	EPI2732427	2023-06-30	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230425	2023-06-30	EPI2732427|3004157321_N8KIVET9_v1_4	3C.2a1b.2a.2a.3a.1	2023-06-30	2023
epi2732420/africa/south_africa/2023-07-03	EPI2732420	2023-07-03	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230424	2023-07-03	EPI2732420|3004157318_N8KIVESU_v1_4	3C.2a1b.2a.2a.3a.1	2023-07-03	2023
epi2732412/africa/south_africa/2023-06-06	EPI2732412	2023-06-06	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.941792782305	Human	Centers for Disease Control and Prevention	EPI_ISL_18230423	2023-06-06	EPI2732412|3004157306_N8KIVER6_v1_4	3C.2a1b.2a.2a.3a.1	2023-06-06	2023
epi2732404/africa/south_africa/2023-05-09	EPI2732404	2023-05-09	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2b	2b	G.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230422	2023-05-09	EPI2732404|3004157294_N8KIVEPI_v1_4	3C.2a1b.2a.2b	2023-05-09	2023
epi2732396/africa/south_africa/2023-05-02	EPI2732396	2023-05-02	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230421	2023-05-02	EPI2732396|3004157283_N8KIVENZ_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-02	2023
epi2732388/africa/south_africa/2023-06-13	EPI2732388	2023-06-13	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.941792782305	Human	Centers for Disease Control and Prevention	EPI_ISL_18230420	2023-06-13	EPI2732388|3004157310_N8KIVERQ_v1_4	3C.2a1b.2a.2a.3a.1	2023-06-13	2023
epi2732380/africa/south_africa/2023-07-05	EPI2732380	2023-07-05	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230419	2023-07-05	EPI2732380|3004157322_N8KIVETE_v1_4	3C.2a1b.2a.2a.3a.1	2023-07-05	2023
epi2732372/africa/south_africa/2023-05-05	EPI2732372	2023-05-05	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2b	2b	G.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230418	2023-05-05	EPI2732372|3004157296_N8KIVEPS_v1_4	3C.2a1b.2a.2b	2023-05-05	2023
epi2732364/africa/south_africa/2023-06-15	EPI2732364	2023-06-15	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230417	2023-06-15	EPI2732364|3004157311_N8KIVERV_v1_4	3C.2a1b.2a.2a.3a.1	2023-06-15	2023
epi2732356/africa/south_africa/2023-05-12	EPI2732356	2023-05-12	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2b	2b	G.2	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230416	2023-05-12	EPI2732356|3004157297_N8KIVEPX_v1_4	3C.2a1b.2a.2b	2023-05-12	2023
epi2732348/africa/south_africa/2023-06-21	EPI2732348	2023-06-21	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230415	2023-06-21	EPI2732348|3004157312_N8KIVES0_v1_4	3C.2a1b.2a.2a.3a.1	2023-06-21	2023
epi2732340/africa/south_africa/2023-05-08	EPI2732340	2023-05-08	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.82537834691502	Human	Centers for Disease Control and Prevention	EPI_ISL_18230414	2023-05-08	EPI2732340|3004157291_N8KIVEP3_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-08	2023
epi2732332/africa/south_africa/2023-05-11	EPI2732332	2023-05-11	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3	2a.3	G.1.3	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230413	2023-05-11	EPI2732332|3004157286_N8KIVEOE_v1_4	3C.2a1b.2a.2a.3	2023-05-11	2023
epi2732324/africa/south_africa/2023-05-29	EPI2732324	2023-05-29	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230412	2023-05-29	EPI2732324|3004157305_N8KIVER1_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-29	2023
epi2732316/africa/south_africa/2023-05-11	EPI2732316	2023-05-11	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230411	2023-05-11	EPI2732316|3004157289_N8KIVEOT_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-11	2023
epi2732308/africa/south_africa/2023-07-02	EPI2732308	2023-07-02	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230410	2023-07-02	EPI2732308|3004157320_N8KIVET4_v1_4	3C.2a1b.2a.2a.3a.1	2023-07-02	2023
epi2732300/africa/south_africa/2023-05-09	EPI2732300	2023-05-09	unchanged	Africa	South Africa				A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	100.0	Human	Centers for Disease Control and Prevention	EPI_ISL_18230409	2023-05-09	EPI2732300|3004157292_N8KIVEP8_v1_4	3C.2a1b.2a.2a.3a.1	2023-05-09	2023
epi2653180/africa/south_africa/2023-05-19	EPI2653180	2023-05-19	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041741	2023-05-19	EPI2653180|R05422-23_4	3C.2a1b.2a.2a.3a.1	2023-05-19	2023
epi2653173/africa/south_africa/2023-05-18	EPI2653173	2023-05-18	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041740	2023-05-18	EPI2653173|R05423-23_4	3C.2a1b.2a.2a.3a.1	2023-05-18	2023
epi2653164/africa/south_africa/2023-05-19	EPI2653164	2023-05-19	unchanged	Africa	South Africa	Unknown			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041739	2023-05-19	EPI2653164|R05424-23_4	3C.2a1b.2a.2a.3a.1	2023-05-19	2023
epi2653156/africa/south_africa/2023-05-19	EPI2653156	2023-05-19	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	98.37019790454016	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041738	2023-05-19	EPI2653156|R05462-23_4	3C.2a1b.2a.2a.3a.1	2023-05-19	2023
epi2653147/africa/south_africa/2023-05-16	EPI2653147	2023-05-16	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041737	2023-05-16	EPI2653147|R05384-23_4	3C.2a1b.2a.2b	2023-05-16	2023
epi2653140/africa/south_africa/2023-05-18	EPI2653140	2023-05-18	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041736	2023-05-18	EPI2653140|R05371-23_4	3C.2a1b.2a.2a.3a.1	2023-05-18	2023
epi2653132/africa/south_africa/2023-05-16	EPI2653132	2023-05-16	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041735	2023-05-16	EPI2653132|R05367-23_4	3C.2a1b.2a.2b	2023-05-16	2023
epi2653126/africa/south_africa/2023-05-18	EPI2653126	2023-05-18	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041734	2023-05-18	EPI2653126|R05357-23_4	3C.2a1b.2a.2b	2023-05-18	2023
epi2653118/africa/south_africa/2023-05-18	EPI2653118	2023-05-18	unchanged	Africa	South Africa	North West			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041733	2023-05-18	EPI2653118|R05353-23_4	3C.2a1b.2a.2a.3a.1	2023-05-18	2023
epi2653112/africa/south_africa/2023-05-19	EPI2653112	2023-05-19	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041732	2023-05-19	EPI2653112|R05351-23_4	3C.2a1b.2a.2a.3a.1	2023-05-19	2023
epi2653104/africa/south_africa/2023-05-19	EPI2653104	2023-05-19	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041731	2023-05-19	EPI2653104|R05350-23_4	3C.2a1b.2a.2a.3a.1	2023-05-19	2023
epi2653099/africa/south_africa/2023-05-18	EPI2653099	2023-05-18	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041730	2023-05-18	EPI2653099|R05415-23_4	3C.2a1b.2a.2b	2023-05-18	2023
epi2653093/africa/south_africa/2023-05-18	EPI2653093	2023-05-18	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041729	2023-05-18	EPI2653093|R05398-23_4	3C.2a1b.2a.2a.3a.1	2023-05-18	2023
epi2653084/africa/south_africa/2023-05-16	EPI2653084	2023-05-16	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041728	2023-05-16	EPI2653084|R05395-23_4	3C.2a1b.2a.2a.3a.1	2023-05-16	2023
epi2653074/africa/south_africa/2023-05-16	EPI2653074	2023-05-16	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041726	2023-05-16	EPI2653074|R05393-23_4	3C.2a1b.2a.2a.3a.1	2023-05-16	2023
epi2653062/africa/south_africa/2023-05-18	EPI2653062	2023-05-18	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041724	2023-05-18	EPI2653062|R05329-23_4	3C.2a1b.2a.2a.3a.1	2023-05-18	2023
epi2653046/africa/south_africa/2023-05-16	EPI2653046	2023-05-16	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041722	2023-05-16	EPI2653046|R05324-23_4	3C.2a1b.2a.2a.3a.1	2023-05-16	2023
epi2653035/africa/south_africa/2023-05-18	EPI2653035	2023-05-18	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041721	2023-05-18	EPI2653035|R05322-23_4	3C.2a1b.2a.2a.3a.1	2023-05-18	2023
epi2653027/africa/south_africa/2023-05-18	EPI2653027	2023-05-18	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2b	2b	G.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041720	2023-05-18	EPI2653027|R05321-23_4	3C.2a1b.2a.2b	2023-05-18	2023
epi2653019/africa/south_africa/2023-05-16	EPI2653019	2023-05-16	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041719	2023-05-16	EPI2653019|R05313-23_4	3C.2a1b.2a.2a.3a.1	2023-05-16	2023
epi2653010/africa/south_africa/2023-05-12	EPI2653010	2023-05-12	unchanged	Africa	South Africa	KwaZulu Natal			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_18041718	2023-05-12	EPI2653010|R05310-23_4	3C.2a1b.2a.2a.3a.1	2023-05-12	2023
epi2310641/africa/south_africa/2022-05-17	EPI2310641	2022-05-17	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2c	2c	G.3	99.41792782305005	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_16633480	2022-05-17	EPI2310641|A/South Africa/R05772/2022	3C.2a1b.2a.2c	2022-05-17	2022
epi4381055/africa/south_africa/2025-05-04	EPI4381055	2025-05-04	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879074	2025-05-04	EPI4381055|R04159_25_4	3C.2a1b.2a.2a.3a.1	2025-05-04	2025
epi4381048/africa/south_africa/2025-05-01	EPI4381048	2025-05-01	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879073	2025-05-01	EPI4381048|R04150_25_4	3C.2a1b.2a.2a.3a.1	2025-05-01	2025
epi4381040/africa/south_africa/2025-05-05	EPI4381040	2025-05-05	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879072	2025-05-05	EPI4381040|R04144_25_4	3C.2a1b.2a.2a.3a.1	2025-05-05	2025
epi4381032/africa/south_africa/2025-05-05	EPI4381032	2025-05-05	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879071	2025-05-05	EPI4381032|R04143_25_4	3C.2a1b.2a.2a.3a.1	2025-05-05	2025
epi4381024/africa/south_africa/2025-05-02	EPI4381024	2025-05-02	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879070	2025-05-02	EPI4381024|R04137_25_4	3C.2a1b.2a.2a.3a.1	2025-05-02	2025
epi4381016/africa/south_africa/2025-04-29	EPI4381016	2025-04-29	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879069	2025-04-29	EPI4381016|R04129_25_4	3C.2a1b.2a.2a.3a.1	2025-04-29	2025
epi4381008/africa/south_africa/2025-04-30	EPI4381008	2025-04-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879068	2025-04-30	EPI4381008|R04119_25_4	3C.2a1b.2a.2a.3a.1	2025-04-30	2025
epi4381000/africa/south_africa/2025-05-02	EPI4381000	2025-05-02	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879067	2025-05-02	EPI4381000|R04115_25_4	3C.2a1b.2a.2a.3a.1	2025-05-02	2025
epi4380993/africa/south_africa/2025-04-30	EPI4380993	2025-04-30	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879066	2025-04-30	EPI4380993|R04113_25_4	3C.2a1b.2a.2a.3a.1	2025-04-30	2025
epi4380985/africa/south_africa/2025-05-02	EPI4380985	2025-05-02	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879065	2025-05-02	EPI4380985|R04109_25_4	3C.2a1b.2a.2a.3a.1	2025-05-02	2025
epi4380977/africa/south_africa/2025-04-29	EPI4380977	2025-04-29	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879064	2025-04-29	EPI4380977|R04106_25_4	3C.2a1b.2a.2a.3a.1	2025-04-29	2025
epi4380969/africa/south_africa/2025-04-29	EPI4380969	2025-04-29	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879063	2025-04-29	EPI4380969|R04103_25_4	3C.2a1b.2a.2a.3a.1	2025-04-29	2025
epi4380961/africa/south_africa/2025-05-02	EPI4380961	2025-05-02	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879062	2025-05-02	EPI4380961|R04094_25_4	3C.2a1b.2a.2a.3a.1	2025-05-02	2025
epi4380953/africa/south_africa/2025-05-02	EPI4380953	2025-05-02	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879061	2025-05-02	EPI4380953|R04084_25_4	3C.2a1b.2a.2a.3a.1	2025-05-02	2025
epi4380946/africa/south_africa/2025-05-02	EPI4380946	2025-05-02	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879060	2025-05-02	EPI4380946|R04080_25_4	3C.2a1b.2a.2a.3a.1	2025-05-02	2025
epi4380938/africa/south_africa/2025-04-29	EPI4380938	2025-04-29	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879059	2025-04-29	EPI4380938|R04077_25_4	3C.2a1b.2a.2a.3a.1	2025-04-29	2025
epi4380930/africa/south_africa/2025-04-25	EPI4380930	2025-04-25	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	98.9522700814901	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879058	2025-04-25	EPI4380930|R04032_25_4	3C.2a1b.2a.2a.3a.1	2025-04-25	2025
epi4380922/africa/south_africa/2025-04-29	EPI4380922	2025-04-29	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879057	2025-04-29	EPI4380922|R04027_25_4	3C.2a1b.2a.2a.3a.1	2025-04-29	2025
epi4380914/africa/south_africa/2025-04-24	EPI4380914	2025-04-24	unchanged	Africa	South Africa	Province of the Western Cape			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879056	2025-04-24	EPI4380914|R03991_25_4	3C.2a1b.2a.2a.3a.1	2025-04-24	2025
epi4380906/africa/south_africa/2025-04-22	EPI4380906	2025-04-22	unchanged	Africa	South Africa	Gauteng			A / H3N2	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	99.0104772991851	Human	National Institute for Communicable Diseases (NICD)	EPI_ISL_19879055	2025-04-22	EPI4380906|R03987_25_4	3C.2a1b.2a.2a.3a.1	2025-04-22	2025
